,Time,Irradiance (Light Sensor),Position (m)
0,0.0,3.127659990174048e-20,18.872707346027624
1,0.06979743824448696,0.0,19.02489401582385
2,0.13959487648897392,0.0,19.186450834834414
3,0.20939231473346087,0.0,19.399780876754555
4,0.27918975297794785,0.0,19.61311515683828
5,0.3489871912224348,0.0,19.826451121809573
6,0.41878462946692174,9.107877412566621,20.039783588370103
7,0.4885820677114087,26.99149655638924,20.253057595841526
8,0.5583795059558957,46.768087168407895,20.46603241078149
9,0.6281769442003826,66.97051896259339,20.678948352386417
10,0.6979743824448696,86.38580837702952,20.8921169115557
11,0.7677718206893566,104.1744989840891,21.105445012137405
12,0.8375692589338435,119.85651303413213,21.318774226161334
13,0.9073666971783305,133.24510829873293,21.532104995805895
14,0.9771641354228174,144.3902173891666,21.745436759844846
15,1.0469615736673044,153.4827140574314,21.95876910846668
16,1.1167590119117914,151.2494277685643,22.1721016175501
17,1.1865564501562784,145.97584308384847,22.38543398446268
18,1.2563538884007652,139.3579360865588,22.59876604403746
19,1.3261513266452523,131.77421058049367,22.812097748834294
20,1.3959487648897393,123.4856640667249,23.025429133060207
21,1.465746203134226,114.66569999814884,23.238760373443583
22,1.5355436413787131,105.42826223838148,23.452091674480698
23,1.6053410796232002,95.85174280282145,23.665423087076014
24,1.675138517867687,85.99663564394795,23.87875463950476
25,1.744935956112174,75.91820894249832,24.09208633905493
26,1.814733394356661,65.67422327332245,24.305418178047546
27,1.884530832601148,55.32850375306577,24.51875014078133
28,1.9543282708456349,44.951275807349525,24.732082209162286
29,2.024125709090122,34.617347192667545,24.945414444144323
30,2.0939231473346087,24.4026642868643,25.15874695621168
31,2.163720585579096,14.38047147406039,25.372079775387245
32,2.2335180238235828,4.618134614151308,25.585412919565627
33,2.3033154620680696,8.264418629005151,25.79874639260699
34,2.373112900312557,21.762703399923062,26.012080183434648
35,2.4429103385570436,35.10158408952481,26.22541426623288
36,2.5127077768015305,48.16644589106304,26.43874843579406
37,2.5825052150460177,60.8527599386042,26.652082592892324
38,2.6523026532905045,73.07014307647549,26.865416731078522
39,2.7221000915349913,84.7448631578578,27.078750844924492
40,2.7918975297794786,95.81928135605489,27.292084930940387
41,2.8616949680239654,106.25066805438273,27.505418988116187
42,2.931492406268452,116.00963295216822,27.718753018082605
43,3.0012898445129395,125.07837535103789,27.932087024958022
44,3.0710872827574263,133.45021883678234,28.145420892478196
45,3.140884721001913,141.12499538404248,28.358754535174572
46,3.2106821592464003,148.1084658259506,28.572087922073813
47,3.280479597490887,151.00334551248986,28.78542103596747
48,3.350277035735374,146.7686821430514,28.998753873805672
49,3.420074473979861,141.21780590274278,29.212086446520395
50,3.489871912224348,134.5176298603591,29.425418797958244
51,3.5596693504688353,126.83066572037316,29.63875114552244
52,3.629466788713322,118.31455406044438,29.852083537229067
53,3.699264226957809,109.11936953089922,30.06541597273996
54,3.769061665202296,99.38669816649039,30.278748450821254
55,3.838859103446783,89.24918723396043,30.492080969035438
56,3.9086565416912697,78.83016594457666,30.705413523658596
57,3.978453979935757,68.24331842201252,30.91874610973724
58,4.048251418180244,57.59241761323752,31.132078738382823
59,4.118048856424731,46.97109434532019,31.345411543685394
60,4.187846294669217,36.462409399364454,31.55874458707261
61,4.257643732913705,26.139062706784557,31.772077896589924
62,4.327441171158192,16.063608770657055,31.98541148632994
63,4.397238609402678,6.288738853315941,32.198745355962615
64,4.4670360476471656,3.8806703654896966,32.41207949091994
65,4.536833485891653,11.827827519376303,32.62541380607715
66,4.606630924136139,19.68475965187425,32.83874808889198
67,4.676428362380626,27.3935254297626,33.05208233103002
68,4.746225800625114,34.90061693869551,33.265416532156785
69,4.8160232388696,42.15807848893599,33.47875069289412
70,4.885820677114087,49.12420687362214,33.69208481525502
71,4.9556181153585745,55.763959892585206,33.905418902840765
72,5.025415553603061,62.04907654984046,34.118752960844034
73,5.095212991847548,67.9583900844243,34.33208695700709
74,5.165010430092035,73.4776971289205,34.5454207479713
75,5.234807868336522,78.59671921302368,34.7587542940256
76,5.304605306581009,83.31031956077082,34.972087571282735
77,5.374402744825496,87.6179444786201,35.1854205697983
78,5.444200183069983,90.9772082865523,35.398753293756236
79,5.51399762131447,88.67190709914823,35.612085761053564
80,5.583795059558957,85.5480230646483,35.825418109654045
81,5.6535924978034435,81.70482335600401,36.038750499726774
82,5.723389936047931,77.24115574215374,36.252082931453664
83,5.793187374292418,72.25261103311665,36.46541540423876
84,5.862984812536904,66.83075229055213,36.678747916425024
85,5.932782250781392,61.06253614047518,36.8920804650966
86,6.002579689025879,55.02986046888272,37.105413046065536
87,6.072377127270365,48.809195168002084,37.318745653973494
88,6.1421745655148525,42.47117518988117,37.53207836527001
89,6.21197200375934,36.08038862338524,37.74541129540874
90,6.281769442003826,29.69525393879228,37.95874447891765
91,6.351566880248313,23.367832126215013,38.17207793684785
92,6.421364318492801,17.143796742433683,38.38541167596478
93,6.491161756737287,11.062482848059418,38.598745688613235
94,6.560959194981774,5.157020675906654,38.81207995323804
95,6.6307566332262615,3.4544213365675764,39.02541425695038
96,6.700554071470748,16.68221050087431,39.2387485201041
97,6.770351509715235,29.765705070532565,39.45208274218404
98,6.840148947959722,42.6126942922193,39.66541692332328
99,6.90994638620421,55.13830352625551,39.878751064853596
100,6.979743824448696,67.2663771579032,40.09208516961343
101,7.049541262693183,78.93040801566625,40.30541924204352
102,7.1193387009376705,90.07401339983049,40.51875328810686
103,7.189136139182157,100.65252622357085,40.73208718530627
104,7.258933577426644,110.62913140883364,40.94542085371457
