,Time,Irradiance (Light Sensor),Position (m)
0,0.0,0.0,18.872707346027624
1,0.06691831843297284,0.0,19.02489401582385
2,0.13383663686594569,0.0,19.186450834834414
3,0.2007549552989185,0.0,19.399780876754555
4,0.26767327373189137,0.0,19.61311515683828
5,0.3345915921648642,0.0,19.826451121809573
6,0.401509910597837,4.872714415723145,20.039783588370103
7,0.4684282290308099,14.440450657668247,20.253057595841522
8,0.5353465474637827,25.02092663509824,20.466032410781487
9,0.6022648658967555,35.82922764498749,20.678948352386413
10,0.6691831843297285,46.21640748171088,20.892116911555696
11,0.7361015027627013,55.7333569564877,21.1054450121374
12,0.803019821195674,64.1232344732607,21.31877422616133
13,0.869938139628647,71.28613293982211,21.53210499580589
14,0.9368564580616198,77.24876630320408,21.745436759844843
15,1.0037747764945926,82.1132520207258,21.958769108466676
16,1.0706930949275655,80.91844385618191,22.172101617550098
17,1.1376114133605384,78.09707604985901,22.385433984462676
18,1.204529731793511,74.5564958063089,22.598766044037458
19,1.271448050226484,70.49920266056408,22.81209774883429
20,1.338366368659457,66.06483027569789,23.025429133060204
21,1.4052846870924296,61.346149499009634,23.23876037344358
22,1.4722030055254025,56.40412029753405,23.452091674480695
23,1.5391213239583754,51.28068239950948,23.66542308707601
24,1.606039642391348,46.008200069512064,23.878754639504756
25,1.672957960824321,40.61624178423655,24.092086339054926
26,1.739876279257294,35.13570945122737,24.305418178047542
27,1.8067945976902668,29.60074950789014,24.518750140781325
28,1.8737129161232395,24.048932556931994,24.732082209162282
29,1.9406312345562124,18.520280748077155,24.94541444414432
30,2.007549552989185,13.055425393472401,25.158746956211676
31,2.0744678714221583,7.693552238622266,25.372079775387242
32,2.141386189855131,2.47070201857095,25.585412919565623
33,2.2083045082881037,4.42146396651764,25.798746392606986
34,2.275222826721077,11.643046318958836,26.012080183434644
35,2.3421411451540495,18.77934748789577,26.225414266232878
36,2.409059463587022,25.76904855171872,26.438748435794057
37,2.4759777820199953,32.55622656715324,26.65208259289232
38,2.542896100452968,39.09252654591437,26.86541673107852
39,2.6098144188859407,45.33850178945393,27.07875084492449
40,2.676732737318914,51.263315525489396,27.292084930940383
41,2.7436510557518865,56.844107409094754,27.505418988116183
42,2.810569374184859,62.06515362940997,27.7187530180826
43,2.8774876926178323,66.91693081280528,27.93208702495802
44,2.944406011050805,71.3958670776786,28.145420892478192
45,3.0113243294837777,75.5018725304628,28.35875453517457
46,3.078242647916751,79.23802921688362,28.57208792207381
47,3.1451609663497235,80.7867898491822,28.785421035967467
48,3.212079284782696,78.52124494653249,28.99875387380567
49,3.2789976032156694,75.55152615796742,29.21208644652039
50,3.345915921648642,71.9669319752921,29.42541879795824
51,3.412834240081615,67.85440616039956,29.638751145522438
52,3.479752558514588,63.29828642233778,29.852083537229063
53,3.5466708769475606,58.37886269903109,30.065415972739956
54,3.6135891953805337,53.171883519072296,30.27874845082125
55,3.6805075138135064,47.74831517016884,30.492080969035435
56,3.747425832246479,42.174138780348535,30.705413523658592
57,3.814344150679452,36.51017535577653,30.918746109737235
58,3.881262469112425,30.811943423082116,31.13207873838282
59,3.9481807875453976,25.12953547474621,31.34541154368539
60,4.01509910597837,19.50738902865978,31.558744587072606
61,4.082017424411343,13.984398548129615,31.77207789658992
62,4.1489357428443165,8.594030692301526,31.985411486329937
63,4.215854061277289,3.3644752865239878,32.198745355962615
64,4.282772379710262,3.4534657570111165,32.41207949091994
65,4.349690698143235,10.539674826235176,32.62541380607715
66,4.416609016576207,17.544575000732486,32.83874808889198
67,4.483527335009181,24.417046015497657,33.05208233103002
68,4.550445653442154,31.109898156410658,33.265416532156785
69,4.617363971875126,37.58081276630273,33.47875069289412
70,4.684282290308099,43.79294193974515,33.69208481525502
71,4.751200608741072,49.71525193106222,33.905418902840765
72,4.818118927174044,55.32261842912251,34.118752960844034
73,4.885037245607018,60.595972606556614,34.33208695700709
74,4.951955564039991,65.52202352270407,34.5454207479713
75,5.018873882472963,70.09132071174037,34.7587542940256
76,5.085792200905936,74.29897735526322,34.972087571282735
77,5.152710519338909,78.14418656102167,35.1854205697983
78,5.219628837771881,81.17665385570507,35.398753293756236
79,5.286547156204855,79.1309128825111,35.612085761053564
80,5.353465474637828,76.35153530930218,35.825418109654045
81,5.4203837930708,72.9270588741892,36.038750499726774
82,5.487302111503773,68.94551254801702,36.252082931453664
83,5.554220429936746,64.49238521674171,36.46541540423876
84,5.621138748369718,59.649862871344105,36.678747916425024
85,5.688057066802692,54.49622364323401,36.8920804650966
86,5.754975385235665,49.10534216130363,37.105413046065536
87,5.821893703668637,43.54627305841174,37.318745653973494
88,5.88881202210161,37.88288102093832,37.53207836527001
89,5.955730340534583,32.17348560334565,37.74541129540874
90,6.022648658967555,26.470640800679483,37.95874447891765
91,6.089566977400529,20.821058252961166,38.17207793684785
92,6.156485295833502,15.265592573084858,38.38541167596478
93,6.223403614266474,9.839305542204913,38.598745688613235
94,6.290321932699447,4.571611485728758,38.81207995323804
95,6.35724025113242,1.8481154150636423,39.02541425695038
96,6.424158569565392,8.924982617967778,39.2387485201041
97,6.491076887998366,15.924652212734918,39.45208274218404
98,6.557995206431339,22.79779144633735,39.66541692332328
99,6.624913524864311,29.49899238654675,39.878751064853596
100,6.691831843297284,35.98751177947831,40.09208516961343
101,6.758750161730257,42.22776828838153,40.30541924204352
102,6.82566848016323,48.189597168909394,40.51875328810686
103,6.892586798596203,53.84910152961048,40.73208718530627
104,6.959505117029176,59.18658530372606,40.94542085371457
105,7.026423435462148,64.18694594923707,41.158754262995096
